filename;author;title;style;genre;date
85049.jpg;10bc951c2eb4a2f05fa773bdaace4e3b;Les Alyscamps;Post-Impressionism;cityscape;1888
67895.jpg;10bc951c2eb4a2f05fa773bdaace4e3b;Backyards of Old Houses in Antwerp in the Snow;Realism;cityscape;1885
1426.jpg;10bc951c2eb4a2f05fa773bdaace4e3b;Two Children;Cloisonnism;portrait;1890
87809.jpg;10bc951c2eb4a2f05fa773bdaace4e3b;The Langlois Bridge at Arles with Women Washing;Japonism;landscape;1888
62470.jpg;10bc951c2eb4a2f05fa773bdaace4e3b;Still Life with Four Stone Bottles, Flask and White Cup ;Realism;still life;1884
47623.jpg;10bc951c2eb4a2f05fa773bdaace4e3b;Field with Flowers;Post-Impressionism;sketch and study;1888
46066.jpg;10bc951c2eb4a2f05fa773bdaace4e3b;Still Life;Post-Impressionism;flower painting;1888
10639.jpg;10bc951c2eb4a2f05fa773bdaace4e3b;Portrait of the Postman Joseph Roulin;Post-Impressionism;sketch and study;1888
25444.jpg;10bc951c2eb4a2f05fa773bdaace4e3b;Wheat Field with Sheaves and Arles in the Background ;Post-Impressionism;landscape;1888
31328.jpg;10bc951c2eb4a2f05fa773bdaace4e3b;Still Life Vase with Rose-Mallows;Post-Impressionism;flower painting;1890
10446.jpg;10bc951c2eb4a2f05fa773bdaace4e3b;Head of a Young Man;Realism;sketch and study;c.1885
57934.jpg;10bc951c2eb4a2f05fa773bdaace4e3b;Portrait of Eugene Boch;Post-Impressionism;portrait;1888
33956.jpg;10bc951c2eb4a2f05fa773bdaace4e3b;The Garden of Doctor Gachet at Auvers-sur-Oise;Post-Impressionism;landscape;1890
87410.jpg;10bc951c2eb4a2f05fa773bdaace4e3b;Sower;Post-Impressionism;genre painting;1888
5742.jpg;10bc951c2eb4a2f05fa773bdaace4e3b;Harvest at La Crau, with Montmajour in the Background;Post-Impressionism;landscape;1888
63410.jpg;10bc951c2eb4a2f05fa773bdaace4e3b;Haystacks in Provence;Post-Impressionism;landscape;1888
5202.jpg;10bc951c2eb4a2f05fa773bdaace4e3b;Still Life with Basket of Apples (to Lucien Pissarro);Post-Impressionism;still life;1887
70528.jpg;10bc951c2eb4a2f05fa773bdaace4e3b;Wheat Field with a Lark;Post-Impressionism;landscape;1887
25303.jpg;10bc951c2eb4a2f05fa773bdaace4e3b;Still Life with Basket of Apples;Post-Impressionism;still life;1887
21498.jpg;10bc951c2eb4a2f05fa773bdaace4e3b;Restaurant de la Sirene at Asnieres;Post-Impressionism;cityscape;1887
14872.jpg;10bc951c2eb4a2f05fa773bdaace4e3b;Arles View from the Wheat Fields;Post-Impressionism;landscape;1888
73970.jpg;10bc951c2eb4a2f05fa773bdaace4e3b;A Lane near Arles;Post-Impressionism;landscape;1888
41943.jpg;10bc951c2eb4a2f05fa773bdaace4e3b;Vase with Lilacs, Daisies and Anemones;Post-Impressionism;flower painting;1887
101270.jpg;10bc951c2eb4a2f05fa773bdaace4e3b;Portrait of Woman in Blue;Realism;portrait;1885
102168.jpg;10bc951c2eb4a2f05fa773bdaace4e3b;Entrance to a Quarry;Post-Impressionism;landscape;1889
26594.jpg;10bc951c2eb4a2f05fa773bdaace4e3b;Dr. Paul Gachet;Post-Impressionism;portrait;1890
36628.jpg;10bc951c2eb4a2f05fa773bdaace4e3b;Portrait of a Woman with a Red Ribbon;Post-Impressionism;portrait;1885
98413.jpg;10bc951c2eb4a2f05fa773bdaace4e3b;Marguerite Gachet at the Piano;Post-Impressionism;genre painting;1890
20881.jpg;10bc951c2eb4a2f05fa773bdaace4e3b;Self-Portrait;Post-Impressionism;self-portrait;1887
5063.jpg;10bc951c2eb4a2f05fa773bdaace4e3b;Trees and Undergrowth;Post-Impressionism;landscape;1887
47589.jpg;10bc951c2eb4a2f05fa773bdaace4e3b;A Pair of Leather Clogs;Post-Impressionism;still life;1888
78696.jpg;10bc951c2eb4a2f05fa773bdaace4e3b;Reaper;Realism;sketch and study;1885
35744.jpg;10bc951c2eb4a2f05fa773bdaace4e3b;Peasant Woman Lifting Potatoes ;Realism;sketch and study;1885
23522.jpg;10bc951c2eb4a2f05fa773bdaace4e3b;Digger in a Potato Field: February;Realism;genre painting;1885
61440.jpg;10bc951c2eb4a2f05fa773bdaace4e3b;Roadway with Underpass The Viaduct;Post-Impressionism;landscape;1887
31928.jpg;10bc951c2eb4a2f05fa773bdaace4e3b;Plaster Statuette of a Horse;Post-Impressionism;still life;1886
40012.jpg;10bc951c2eb4a2f05fa773bdaace4e3b;Vineyards with a View of Auvers;Post-Impressionism;landscape;1890
71477.jpg;10bc951c2eb4a2f05fa773bdaace4e3b;Still Life;Post-Impressionism;flower painting;1889
71371.jpg;10bc951c2eb4a2f05fa773bdaace4e3b;Zouave;Post-Impressionism;portrait;1888
71349.jpg;10bc951c2eb4a2f05fa773bdaace4e3b;Old Man in Sorrow (On the Threshold of Eternity);Post-Impressionism;portrait;1890
18464.jpg;10bc951c2eb4a2f05fa773bdaace4e3b;Field of Spring Wheat at Sunrise;Post-Impressionism;landscape;1889
32044.jpg;10bc951c2eb4a2f05fa773bdaace4e3b;The Good Samaritan, after Delacroix;Post-Impressionism;religious painting;1890
56913.jpg;10bc951c2eb4a2f05fa773bdaace4e3b;Still Life with Lemons on a Plate;Post-Impressionism;still life;1887
84517.jpg;10bc951c2eb4a2f05fa773bdaace4e3b;Self-Portrait;Realism;self-portrait;1886
59409.jpg;10bc951c2eb4a2f05fa773bdaace4e3b;Soup Distribution in a Public Soup Kitchen;Realism;genre painting;1883
39599.jpg;10bc951c2eb4a2f05fa773bdaace4e3b;Two Cut Sunflowers;Post-Impressionism;still life;1887
27683.jpg;10bc951c2eb4a2f05fa773bdaace4e3b;Seated Male Nude Seen from the Back;Realism;nude painting (nu);c.1886
96538.jpg;10bc951c2eb4a2f05fa773bdaace4e3b;Peasant Lifting Beet;Realism;sketch and study;1885
57167.jpg;10bc951c2eb4a2f05fa773bdaace4e3b;Portrait of Patience Escalier;Post-Impressionism;portrait;1888
56971.jpg;10bc951c2eb4a2f05fa773bdaace4e3b;Plaster Statuette of a Female Torso;Post-Impressionism;still life;
85906.jpg;10bc951c2eb4a2f05fa773bdaace4e3b;Two Peasant Women Digging in Field with Snow;Post-Impressionism;genre painting;1890
8462.jpg;10bc951c2eb4a2f05fa773bdaace4e3b;The Bookseller Blok;Realism;portrait;1882
92653.jpg;10bc951c2eb4a2f05fa773bdaace4e3b;Madame Roulin Rocking the Cradle (A lullaby);Post-Impressionism;portrait;1889
52087.jpg;10bc951c2eb4a2f05fa773bdaace4e3b;Enclosed Field behind Saint-Paul Hospital;Post-Impressionism;landscape;1889
14545.jpg;10bc951c2eb4a2f05fa773bdaace4e3b;Congregation Leaving the Reformed Church in Nuenen;Realism;cityscape;1884
76534.jpg;10bc951c2eb4a2f05fa773bdaace4e3b;Still Life with Drawing Board, Pipe, Onions and Sealing-Wax;Post-Impressionism;still life;1889
72714.jpg;10bc951c2eb4a2f05fa773bdaace4e3b;Self-Portrait with Dark Felt Hat;Post-Impressionism;self-portrait;1886
85607.jpg;10bc951c2eb4a2f05fa773bdaace4e3b;Man Stooping with Stick or Spade;Realism;genre painting;1882
28542.jpg;10bc951c2eb4a2f05fa773bdaace4e3b;The Raising of Lazarus after Rembrandt;Post-Impressionism;religious painting;1890
83400.jpg;10bc951c2eb4a2f05fa773bdaace4e3b;Peasant Woman Binding Sheaves;Realism;sketch and study;1885
75795.jpg;10bc951c2eb4a2f05fa773bdaace4e3b;The Starry Night;Post-Impressionism;sketch and study;1889
22388.jpg;10bc951c2eb4a2f05fa773bdaace4e3b;Vase with Carnations and Other Flowers;Realism;flower painting;1886
100522.jpg;10bc951c2eb4a2f05fa773bdaace4e3b;Two Women in the Moor;Realism;genre painting;1883
36995.jpg;10bc951c2eb4a2f05fa773bdaace4e3b;Peasant Woman Binding Sheaves after Millet;Post-Impressionism;genre painting;1889
57154.jpg;10bc951c2eb4a2f05fa773bdaace4e3b;Portrait of Trabuc, an Attendant at Saint-Paul Hospital;Post-Impressionism;portrait;1889
76137.jpg;10bc951c2eb4a2f05fa773bdaace4e3b;Two Cypresses;Post-Impressionism;landscape;1889
89721.jpg;10bc951c2eb4a2f05fa773bdaace4e3b;Bulb Fields;Realism;landscape;1883
54245.jpg;10bc951c2eb4a2f05fa773bdaace4e3b;Avenue of Poplars;Realism;landscape;1884
45697.jpg;10bc951c2eb4a2f05fa773bdaace4e3b;Skull with Burning Cigarette;Realism;vanitas;1885
76842.jpg;10bc951c2eb4a2f05fa773bdaace4e3b;Village Street and Steps in Auvers with Figures;Post-Impressionism;cityscape;1890
87066.jpg;10bc951c2eb4a2f05fa773bdaace4e3b;Peasant Woman Digging;Realism;sketch and study;1885
96487.jpg;10bc951c2eb4a2f05fa773bdaace4e3b;Worn Out;Realism;genre painting;1882
64547.jpg;10bc951c2eb4a2f05fa773bdaace4e3b;View of Arles with Irises in the Foreground;Post-Impressionism;landscape;1888
74570.jpg;10bc951c2eb4a2f05fa773bdaace4e3b;Sloping Path in Montmartre;Post-Impressionism;genre painting;1886
87953.jpg;10bc951c2eb4a2f05fa773bdaace4e3b;Barn and Farmhouse;Post-Impressionism;landscape;
76519.jpg;10bc951c2eb4a2f05fa773bdaace4e3b;Path Through a Field with Willows;Post-Impressionism;landscape;1888
73872.jpg;10bc951c2eb4a2f05fa773bdaace4e3b;Trees in a Field on a Sunny Day;Post-Impressionism;landscape;1887
70193.jpg;10bc951c2eb4a2f05fa773bdaace4e3b;Still Life;Post-Impressionism;flower painting;1888
41419.jpg;10bc951c2eb4a2f05fa773bdaace4e3b;Girl Kneeling by a Cradle;Realism;genre painting;1883
33835.jpg;10bc951c2eb4a2f05fa773bdaace4e3b;The Seine with the Pont de la Grande Jette;Post-Impressionism;cityscape;1887
50260.jpg;10bc951c2eb4a2f05fa773bdaace4e3b;Man Breaking Up the Soil;Realism;genre painting;1883
47397.jpg;10bc951c2eb4a2f05fa773bdaace4e3b;Cottage and Woman with Goat;Realism;landscape;1885
61079.jpg;10bc951c2eb4a2f05fa773bdaace4e3b;Portrait of Adeline Ravoux;Post-Impressionism;portrait;1890
62040.jpg;10bc951c2eb4a2f05fa773bdaace4e3b;Sailing Boat on the Seine at Asnieres;Post-Impressionism;sketch and study;1887
97893.jpg;10bc951c2eb4a2f05fa773bdaace4e3b;Peach Tree in Bloom (in memory of Mauve) ;Post-Impressionism;landscape;1888
32153.jpg;10bc951c2eb4a2f05fa773bdaace4e3b;Peasant with Sickle;Realism;sketch and study;1885
45651.jpg;10bc951c2eb4a2f05fa773bdaace4e3b;Farmhouses Among Trees;Realism;landscape;1883
15656.jpg;10bc951c2eb4a2f05fa773bdaace4e3b;Cart with Red and White Ox;Realism;animal painting;1884
36444.jpg;10bc951c2eb4a2f05fa773bdaace4e3b;A house Magros;Realism;cityscape;1879
67300.jpg;10bc951c2eb4a2f05fa773bdaace4e3b;Edge of a Wood;Realism;landscape;1882
38455.jpg;10bc951c2eb4a2f05fa773bdaace4e3b;Self-Portrait with Straw Hat;Post-Impressionism;self-portrait;1887
38318.jpg;10bc951c2eb4a2f05fa773bdaace4e3b;Woman with a Child on Her Lap;Realism;genre painting;1883
66988.jpg;10bc951c2eb4a2f05fa773bdaace4e3b;Oleanders and Books;Post-Impressionism;still life;1888
14816.jpg;10bc951c2eb4a2f05fa773bdaace4e3b;Vase with Daisies and Anemones;Post-Impressionism;flower painting;1887
41579.jpg;10bc951c2eb4a2f05fa773bdaace4e3b;Farmhouses in Loosduinen near The Hague at Twilight;Realism;landscape;1883
28449.jpg;10bc951c2eb4a2f05fa773bdaace4e3b;Flower pot with Asters;Post-Impressionism;flower painting;1886
16468.jpg;10bc951c2eb4a2f05fa773bdaace4e3b;Standing Female Nude Seen from the Back;Post-Impressionism;sketch and study;c.1886
7866.jpg;10bc951c2eb4a2f05fa773bdaace4e3b;Seated Man with a Beard;Realism;sketch and study;1886
11217.jpg;10bc951c2eb4a2f05fa773bdaace4e3b;Landscape with Bridge across the Oise;Post-Impressionism;landscape;1890
50436.jpg;10bc951c2eb4a2f05fa773bdaace4e3b;Girl in White in the Woods;Realism;genre painting;1882
29305.jpg;10bc951c2eb4a2f05fa773bdaace4e3b;Venus;Post-Impressionism;sketch and study;c.1887
507.jpg;10bc951c2eb4a2f05fa773bdaace4e3b;Miners' wives carrying sacks of coal;Realism;genre painting;1882
87736.jpg;10bc951c2eb4a2f05fa773bdaace4e3b;Standing Female Nude Seen from the Side;Post-Impressionism;nude painting (nu);1886
74590.jpg;10bc951c2eb4a2f05fa773bdaace4e3b;Head of a Fisherman with a Sou'wester;Realism;portrait;1883
66972.jpg;10bc951c2eb4a2f05fa773bdaace4e3b;Cottages;Realism;landscape;1883
54631.jpg;10bc951c2eb4a2f05fa773bdaace4e3b;A Pair of Shoes;Post-Impressionism;still life;1887
28695.jpg;10bc951c2eb4a2f05fa773bdaace4e3b;Sower (after Millet);Realism;genre painting;1881
35084.jpg;10bc951c2eb4a2f05fa773bdaace4e3b;Standing Female Nude Seen from the Front;Post-Impressionism;nude painting (nu);1886
46653.jpg;10bc951c2eb4a2f05fa773bdaace4e3b;Man and Woman Seen from the Back;Realism;sketch and study;1882
85132.jpg;10bc951c2eb4a2f05fa773bdaace4e3b;The Discus Thrower;Post-Impressionism;sketch and study;1886
39384.jpg;10bc951c2eb4a2f05fa773bdaace4e3b;Fortifications of Paris with Houses;Post-Impressionism;landscape;1887
64633.jpg;10bc951c2eb4a2f05fa773bdaace4e3b;Standing Man Seen from the Back;Post-Impressionism;sketch and study;1886
40128.jpg;10bc951c2eb4a2f05fa773bdaace4e3b;Man Winding Yarn;Realism;genre painting;1884
23738.jpg;10bc951c2eb4a2f05fa773bdaace4e3b;Waiting Room;Realism;genre painting;1882
41273.jpg;10bc951c2eb4a2f05fa773bdaace4e3b;Restaurant de la Sirene at Asnieres;Post-Impressionism;sketch and study;1887
36045.jpg;10bc951c2eb4a2f05fa773bdaace4e3b;View of Paris from Montmartre;Post-Impressionism;panorama;1886
101946.jpg;10bc951c2eb4a2f05fa773bdaace4e3b;Digger;Realism;genre painting;1882
34672.jpg;10bc951c2eb4a2f05fa773bdaace4e3b;Fisherman with Sou'wester, Pipe and Coal-pan;Realism;portrait;1883
1344.jpg;10bc951c2eb4a2f05fa773bdaace4e3b;Digger;Realism;genre painting;1882
18275.jpg;10bc951c2eb4a2f05fa773bdaace4e3b;Young Girl Standing Against a Background of Wheat;Post-Impressionism;portrait;1890
93244.jpg;10bc951c2eb4a2f05fa773bdaace4e3b;La mousme;Japonism;portrait;1888
65265.jpg;10bc951c2eb4a2f05fa773bdaace4e3b;Man with a Sack of Wood;Realism;sketch and study;1881
84679.jpg;10bc951c2eb4a2f05fa773bdaace4e3b;Head of a Fisherman with a Fringe of Beard and a Sou'wester;Realism;portrait;c.1883
97576.jpg;10bc951c2eb4a2f05fa773bdaace4e3b;Old Man with a Stick;Realism;portrait;1882
5980.jpg;10bc951c2eb4a2f05fa773bdaace4e3b;Torso of Venus;Realism;sketch and study;c.1886
72858.jpg;10bc951c2eb4a2f05fa773bdaace4e3b;Old Man Reading;Realism;genre painting;1882
59150.jpg;10bc951c2eb4a2f05fa773bdaace4e3b;Portrait of a Patient in Saint-Paul Hospital;Post-Impressionism;portrait;1889
27087.jpg;10bc951c2eb4a2f05fa773bdaace4e3b;Sunny Lawn in a Public Park;Post-Impressionism;landscape;1888
8045.jpg;10bc951c2eb4a2f05fa773bdaace4e3b;Head of a Woman;Realism;portrait;c.1885
31455.jpg;10bc951c2eb4a2f05fa773bdaace4e3b;The Banks of the Seine;Post-Impressionism;landscape;1887
90620.jpg;10bc951c2eb4a2f05fa773bdaace4e3b;Self Portrait as an Artist;Post-Impressionism;self-portrait;1888
56828.jpg;10bc951c2eb4a2f05fa773bdaace4e3b;Coal Shoveler;Realism;genre painting;1879
20597.jpg;10bc951c2eb4a2f05fa773bdaace4e3b;Iron Mill in The Hague;Realism;landscape;1882
89983.jpg;10bc951c2eb4a2f05fa773bdaace4e3b;Seated Female Nude;Realism;sketch and study;c.1886
75024.jpg;10bc951c2eb4a2f05fa773bdaace4e3b;Gate in the Paris Ramparts;Post-Impressionism;cityscape;1887
55860.jpg;10bc951c2eb4a2f05fa773bdaace4e3b;Woman by a Hearth;Realism;genre painting;1885
73016.jpg;10bc951c2eb4a2f05fa773bdaace4e3b;Head of a Woman;Realism;portrait;1883
3501.jpg;10bc951c2eb4a2f05fa773bdaace4e3b;Head of a Woman;Realism;portrait;c.1883
33675.jpg;10bc951c2eb4a2f05fa773bdaace4e3b;Ditch;Realism;landscape;1884
37752.jpg;10bc951c2eb4a2f05fa773bdaace4e3b;Bleaching Ground;Realism;cityscape;1882
48089.jpg;10bc951c2eb4a2f05fa773bdaace4e3b;Head of a Woman;Realism;portrait;c.1883
32472.jpg;10bc951c2eb4a2f05fa773bdaace4e3b;Peasant Woman Lifting Potatoes ;Realism;sketch and study;1885
87010.jpg;10bc951c2eb4a2f05fa773bdaace4e3b;Vase with Zinnias and Geraniums;Post-Impressionism;flower painting;1886
16259.jpg;10bc951c2eb4a2f05fa773bdaace4e3b;The Langlois Bridge at Arles;Post-Impressionism;sketch and study;1888
76154.jpg;10bc951c2eb4a2f05fa773bdaace4e3b;Portrait of Père Tanguy;Post-Impressionism;portrait;c.1887
69010.jpg;10bc951c2eb4a2f05fa773bdaace4e3b;Pear Tree in Blossom;Post-Impressionism;landscape;1888
66343.jpg;10bc951c2eb4a2f05fa773bdaace4e3b;Woman Shelling Peas;Realism;genre painting;1885
14576.jpg;10bc951c2eb4a2f05fa773bdaace4e3b;Houses with Thatched Roofs;Realism;landscape;1884
44203.jpg;10bc951c2eb4a2f05fa773bdaace4e3b;Self-Portrait with Straw Hat and Pipe;Post-Impressionism;self-portrait;1887
53507.jpg;10bc951c2eb4a2f05fa773bdaace4e3b;Head of a Young Peasant in a Peaked Cap;Realism;portrait;1885
23601.jpg;10bc951c2eb4a2f05fa773bdaace4e3b;Old Man in a Tail-coat;Realism;portrait;1882
28869.jpg;10bc951c2eb4a2f05fa773bdaace4e3b;Farmhouse in Provence;Post-Impressionism;landscape;1888
68116.jpg;10bc951c2eb4a2f05fa773bdaace4e3b;Self-Portrait;Post-Impressionism;self-portrait;1887
25750.jpg;10bc951c2eb4a2f05fa773bdaace4e3b;Self Portrait;Post-Impressionism;self-portrait;1887
32077.jpg;10bc951c2eb4a2f05fa773bdaace4e3b;Farmer with straw hat;Post-Impressionism;portrait;1888
52390.jpg;10bc951c2eb4a2f05fa773bdaace4e3b;The Starry Night;Post-Impressionism;cloudscape;1889
23494.jpg;10bc951c2eb4a2f05fa773bdaace4e3b;Head of a Peasant Woman with White Cap;Realism;portrait;1885
48794.jpg;10bc951c2eb4a2f05fa773bdaace4e3b;Self-Portrait with Straw Hat;Post-Impressionism;self-portrait;1887
40446.jpg;10bc951c2eb4a2f05fa773bdaace4e3b;Still Life with Blue Enamel Coffeepot, Earthenware and Fruit;Post-Impressionism;still life;1888
59231.jpg;10bc951c2eb4a2f05fa773bdaace4e3b;Self-Portrait;Post-Impressionism;self-portrait;1887
5655.jpg;10bc951c2eb4a2f05fa773bdaace4e3b;Woman Sewing, with a Girl;Realism;genre painting;1883
75620.jpg;10bc951c2eb4a2f05fa773bdaace4e3b;Head of a Woman;Realism;portrait;c.1883
26907.jpg;10bc951c2eb4a2f05fa773bdaace4e3b;Head of a Fisherman with a Sou'wester;Realism;portrait;1883
50675.jpg;10bc951c2eb4a2f05fa773bdaace4e3b;Self-Portrait;Post-Impressionism;self-portrait;1887
560.jpg;10bc951c2eb4a2f05fa773bdaace4e3b;Bank of the Rhone at Arles;Post-Impressionism;landscape;1888
34311.jpg;10bc951c2eb4a2f05fa773bdaace4e3b;Digger;Realism;genre painting;1882
13538.jpg;10bc951c2eb4a2f05fa773bdaace4e3b;The Garden with Sunflower;Post-Impressionism;landscape;1887
77616.jpg;10bc951c2eb4a2f05fa773bdaace4e3b;Cypresses;Post-Impressionism;sketch and study;1889
41542.jpg;10bc951c2eb4a2f05fa773bdaace4e3b;Orchard in Blossom, Bordered by Cypresses ;Post-Impressionism;landscape;1888
67338.jpg;10bc951c2eb4a2f05fa773bdaace4e3b;Chestnut Tree in Blossom;Post-Impressionism;landscape;1890
38514.jpg;10bc951c2eb4a2f05fa773bdaace4e3b;Lane with poplars near Nuenen;Realism;landscape;1885
67262.jpg;10bc951c2eb4a2f05fa773bdaace4e3b;Self Portrait;Post-Impressionism;self-portrait;1889
46192.jpg;10bc951c2eb4a2f05fa773bdaace4e3b;Self-Portrait;Post-Impressionism;self-portrait;1887
39069.jpg;10bc951c2eb4a2f05fa773bdaace4e3b;Cypresses;Post-Impressionism;sketch and study;1889
71184.jpg;10bc951c2eb4a2f05fa773bdaace4e3b;Seated Girl and Venus;Realism;sketch and study;c.1886
51624.jpg;10bc951c2eb4a2f05fa773bdaace4e3b;Almond Tree in Blossom;Post-Impressionism;landscape;1888
22497.jpg;10bc951c2eb4a2f05fa773bdaace4e3b;Autumn Landscape with Four Trees ;Realism;landscape;1885
9412.jpg;10bc951c2eb4a2f05fa773bdaace4e3b;Vase with Carnations;Realism;flower painting;1886
20732.jpg;10bc951c2eb4a2f05fa773bdaace4e3b;Weaver, with a Baby in a Highchair;Realism;genre painting;1884
69137.jpg;10bc951c2eb4a2f05fa773bdaace4e3b;The Rispal Restaurant at Asnieres;Post-Impressionism;cityscape;1887
710.jpg;10bc951c2eb4a2f05fa773bdaace4e3b;Self-Portrait;Post-Impressionism;self-portrait;1887
2970.jpg;10bc951c2eb4a2f05fa773bdaace4e3b;Portrait of a Woman (Madame Tanguy);Post-Impressionism;portrait;c.1887
22540.jpg;10bc951c2eb4a2f05fa773bdaace4e3b;View from the Apartment in the Rue Lepic;Post-Impressionism;cityscape;1887
43896.jpg;10bc951c2eb4a2f05fa773bdaace4e3b;Portrait of a Young Peasant;Post-Impressionism;portrait;1889
42066.jpg;10bc951c2eb4a2f05fa773bdaace4e3b;Self-Portrait;Post-Impressionism;self-portrait;1887
38613.jpg;10bc951c2eb4a2f05fa773bdaace4e3b;Portrait of Dr. Felix Rey;Post-Impressionism;portrait;1889
514.jpg;10bc951c2eb4a2f05fa773bdaace4e3b;Woman with a Broom;Realism;sketch and study;1882
